study_folder,file_name,variable_name,file_type,variable_group
1990_sss_age_yogurt,assay-foodpref_data.csv,onion_ring_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,onion_ring_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,orange_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,orange_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,orange_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,orange_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peach_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peach_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peach_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peach_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peanut_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peanut_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peanut_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,peanut_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pickle_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pickle_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pickle_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pickle_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pineapple_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pineapple_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pineapple_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pineapple_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pizza_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pizza_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pizza_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,pizza_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,potato_chip_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,potato_chip_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,potato_chip_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,potato_chip_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,salad_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,salad_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,salad_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,salad_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,session,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,sex,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,skim_milk_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,skim_milk_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,skim_milk_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,skim_milk_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,strawberry_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,strawberry_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,strawberry_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,strawberry_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,tbone_steak_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,tbone_steak_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,tbone_steak_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,tbone_steak_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,watermelon_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,watermelon_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,watermelon_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,watermelon_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,wheat_bread_freq_eat,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,wheat_bread_like_change,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,wheat_bread_perc_cal,food_preference,questionnaire
1990_sss_age_yogurt,assay-foodpref_data.csv,wheat_bread_taste,food_preference,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,agegroup,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,amtyogurt,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_carrot_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_carrot_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_cracker_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_cracker_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_pretzel_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_pretzel_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_tuna_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_tuna_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_yogurt_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,appearance_yogurt_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_carrot_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_carrot_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_cracker_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_cracker_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_eat_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_eat_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_pretzel_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_pretzel_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_tuna_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_tuna_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_yogurt_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,desire_yogurt_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_appearance,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_appearance_carrot,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_appearance_cracker,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_appearance_pretzel,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_appearance_tuna,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_appearance_yogurt,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_desire,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_desire_carrot,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_desire_cracker,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_desire_eat,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_desire_pretzel,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_desire_tuna,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_desire_yogurt,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_fullness,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_hunger,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_mouthdry,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_nauseous,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_odor,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_odor_carrot,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_odor_cracker,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_odor_pretzel,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_odor_tuna,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_odor_yogurt,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_taste,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_taste_carrot,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_taste_cracker,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_taste_pretzel,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_taste_tuna,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_taste_yogurt,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_texture,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_texture_carrot,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_texture_cracker,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_texture_pretzel,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_texture_tuna,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_texture_yogurt,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,dif_thirst,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,expt,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,fullness_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,fullness_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,hunger_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,hunger_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,id,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,mouthdry_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,mouthdry_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,nauseous_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,nauseous_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_carrot_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_carrot_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_cracker_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_cracker_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_pretzel_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_pretzel_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_tuna_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_tuna_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_yogurt_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,odor_yogurt_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,session,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,sex,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_carrot_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_carrot_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_cracker_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_cracker_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_pretzel_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_pretzel_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_tuna_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_tuna_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_yogurt_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,taste_yogurt_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_carrot_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_carrot_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_cracker_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_cracker_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_pretzel_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_pretzel_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_tuna_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_tuna_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_yogurt_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,texture_yogurt_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,thirst_post,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,thirst_pre,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,time,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,uneat_appearance,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,uneat_desire,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,uneat_odor,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,uneat_taste,sss,questionnaire
1990_sss_age_yogurt,assay-sss_data.csv,uneat_texture,sss,questionnaire
1990_sss_age_yogurt,assay-upsit_data.csv,agegroup,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,id,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,sex,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_1,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_10,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_11,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_12,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_13,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_14,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_15,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_16,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_17,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_18,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_19,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_2,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_20,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_21,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_22,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_23,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_24,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_25,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_26,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_27,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_28,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_29,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_3,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_30,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_31,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_32,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_33,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_34,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_35,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_36,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_37,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_38,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_39,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_4,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_40,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_5,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_6,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_7,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_8,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,smell_9,smell,other
1990_sss_age_yogurt,assay-upsit_data.csv,upsitsc,smell,other
1991_eatdis,assay-demo_data.csv,age,demographics,other
1991_eatdis,assay-demo_data.csv,bmi,demographics,other
1991_eatdis,assay-demo_data.csv,cafeteria_study,demographics,other
1991_eatdis,assay-demo_data.csv,foodpref_study,demographics,other
1991_eatdis,assay-demo_data.csv,group,demographics,other
1991_eatdis,assay-demo_data.csv,group_anr_split,demographics,other
1991_eatdis,assay-demo_data.csv,hospital_stay_wks,demographics,other
1991_eatdis,assay-demo_data.csv,id,demographics,other
1991_eatdis,assay-demo_data.csv,illness_dur,demographics,other
1991_eatdis,assay-demo_data.csv,perc_ideal_bw,demographics,other
1991_eatdis,assay-demo_data.csv,race,demographics,other
1991_eatdis,assay-demo_data.csv,smell_study,demographics,other
1991_eatdis,assay-demo_data.csv,timepoint,demographics,other
1991_eatdis,assay-questionnaire_data.csv,eat,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_body_dissat,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_bulimia,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_distrust,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_ineffectiveness,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_intero_aware,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_mature_fears,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_perfectionism,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,edi_thinness,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,ei_cog_restraint,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,ei_disinhibit,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,ei_hunger,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,group,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,id,questionnaire,questionnaire
1991_eatdis,assay-questionnaire_data.csv,timepoint,questionnaire,questionnaire
1991_eatdis,study-cafeteria_assay-intake_data.csv,alert_dif,intake,questionnaire
1991_eatdis,study-cafeteria_assay-intake_data.csv,alert_post,intake,questionnaire
1991_eatdis,study-cafeteria_assay-intake_data.csv,alert_pre,intake,questionnaire
